"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"p0106",9686.70091647068,-1.54003690001607,0.0706634993543486,-21.7939518151149,2.64785177505728e-105,5.58225189289474e-104
"p0112",224.539178060709,1.30722498088364,0.240530743536264,5.43475217207134,5.4872644148427e-08,1.53823313924279e-07
"p0120",455.658051391596,-2.66848703912141,0.196116189294531,-13.6066637268473,3.65553989117815e-42,3.04101399595847e-41
"p0122",269.190595840588,1.00740705011813,0.201767560383619,4.9929089106433,5.94766128845738e-07,1.55406633666144e-06
"p0125",281.989603661755,1.06263261095498,0.195486604044403,5.43583339712433,5.45408990978138e-08,1.53172342539298e-07
"p0126",770.673594459656,2.87671791706769,0.145222253479029,19.8090709113194,2.4862963771466e-87,4.25156680492068e-86
"p0127",808.807763956471,2.28488977621927,0.14262428803697,16.0203413294305,9.21430847119768e-58,9.71289091587208e-57
"p0128",925.56086528656,-2.72678136138863,0.145930589110491,-18.6854680571738,6.50062046914868e-78,9.26338416853687e-77
"p0129",683.310500687197,-1.25026259083481,0.150976773434786,-8.28115850134296,1.21982700374601e-16,5.30314621120088e-16
"p0130",553.019967496053,1.3367458125005,0.157522965111294,8.48603764889808,2.13802202398586e-17,9.50987252865389e-17
"p0132",13297.4766736609,6.60097993939427,0.079286994101798,83.2542589635716,0,0
"p0135",511.031562908703,2.1201176427474,0.177068451156076,11.97343529525,4.8958710908125e-33,3.34877582611575e-32
"p0137",1398.86907845185,-1.60117830424066,0.119285300749889,-13.4230981870761,4.42806627021963e-41,3.56795496851728e-40
"p0138",995.556585424869,-3.52104731798907,0.157023702684186,-22.423667623421,2.31317987709633e-111,5.15939685630616e-110
"p0139",807.248254473572,-2.05020777750853,0.150039706989316,-13.6644346929744,1.65584680496314e-42,1.38497186567298e-41
"p0143",971.238705637614,-1.16322302576831,0.123639486598224,-9.4081838882775,5.04783066712701e-21,2.48993955022707e-20
"p0144",2024.4241881106,2.34811640742574,0.104298095348725,22.5135118678314,3.06041887624878e-112,6.92644801551011e-111
"p0150",1011.44616147292,1.26552026960449,0.114300210746082,11.0718979549027,1.7172453391271e-28,1.04460101854411e-27
"p0157",443.796840369049,1.83170593388121,0.170506036532036,10.7427629609879,6.4096904538729e-27,3.70846376259789e-26
"p0158",325.308452938294,2.31601441703559,0.193724792392456,11.9551782114893,6.10025709331558e-33,4.15411312681977e-32
"p0159",393.39260656685,-1.15083469490337,0.178667220287457,-6.4412190050967,1.18517708547387e-10,3.83997375693535e-10
"p0164",701.051637173577,-2.00671189395973,0.164437379552287,-12.2035020226143,2.9773761510058e-34,2.12138050759163e-33
"p0166",538.222666383932,1.40155120879999,0.148065990584415,9.46572000273714,2.91545510691691e-21,1.44738239017585e-20
"p0167",635.796221794181,2.66339527045369,0.14525771483046,18.3356544852871,4.29812022595282e-75,5.80246230503631e-74
"p0171",955.270069240572,-3.23019214115209,0.154318012167808,-20.9320486686903,2.73486227521742e-97,5.32778866020203e-96
"p0173",3642.250045921,-2.20990092588938,0.0935447877378597,-23.6239878172815,2.18524598487603e-123,5.51326814872822e-122
"p0176",1156.34166517526,-3.77147591660884,0.160920177924106,-23.4369360341347,1.79659643408666e-121,4.45961598719254e-120
"p0178",298.338396092274,1.30783305637273,0.189184081670087,6.91301849937581,4.7444804716431e-12,1.65572685847137e-11
"p0181",618.154180751422,-1.44814364352463,0.154377685953185,-9.38052435870676,6.56454396021887e-21,3.22774222197343e-20
"p0188",163.794525452602,1.13177214127251,0.282166260465719,4.01101159084187,6.04591417061576e-05,0.000130317393677558
"p0189",458.575624762668,2.17453804821724,0.160941939226213,13.5113200367295,1.34095268834866e-41,1.10953020826268e-40
"p0190",2995.50085972094,-1.14068505979632,0.0902600596179356,-12.6377609833714,1.30723641319388e-36,1.00091385069919e-35
"p0192",323.614233180518,-1.61399848884902,0.201919990396348,-7.99325755553427,1.31419181131776e-15,5.52606884595092e-15
"p0195",792.568755875078,2.13748496012366,0.127516687236227,16.7623940556417,4.5973335113526e-63,5.24096020294197e-62
"p0198",426.413494115369,-1.85536330475492,0.180883013137153,-10.2572556293504,1.09782425628416e-24,5.94912510711732e-24
"p0201",153.263990346285,1.05241377126314,0.255966219485835,4.11153383199216,3.93039266397803e-05,8.69091136474453e-05
"p0208",3091.86203305148,-1.10404146962025,0.0898836874716722,-12.2830015175802,1.1177308714989e-34,8.11409344923024e-34
"p0209",490.421428226621,2.94178269158229,0.160852247364612,18.2887260811097,1.01765623148805e-74,1.36188951326966e-73
"p0210",499.536907924325,-1.95871261172745,0.170846131728848,-11.4647758887286,1.98272181809883e-30,1.27142036585587e-29
"p0224",1392.79159126402,4.05015560166372,0.124449441481543,32.5445864075204,2.49763686313145e-232,1.32547004564114e-230
"p0225",2761.92483917125,1.64558185288534,0.0841886362371129,19.5463654768162,4.42978051502335e-85,7.41025240502275e-84
"p0230",196.605728440318,1.09329626129232,0.253309305061437,4.31605250753485,1.58844210357619e-05,3.66508605307909e-05
"p0231",206.936669190341,-1.01860512061778,0.24495754093889,-4.1582925625135,3.20635211400658e-05,7.14120970109424e-05
"p0237",586.303231291497,-1.43244837488471,0.158427064203377,-9.04168982798193,1.54268287858802e-19,7.37325760915208e-19
"p0241",170.027423060894,1.32128734944224,0.24677120008173,5.3543012677518,8.58876579750455e-08,2.36459938503748e-07
"p0244",1047.17335793867,4.46606889157807,0.133855235582183,33.3649174957826,4.42694763763286e-244,2.43324014797035e-242
"p0245",1637.51016379571,1.66763633361534,0.0975210652120064,17.1002678240847,1.47723891179656e-65,1.7354738055381e-64
"p0248",299.650252699531,1.1084294994466,0.20129308408439,5.50654536636688,3.65943692180896e-08,1.04487447544786e-07
"p0251",837.064259170221,1.10191831360943,0.123193938103547,8.94458226250744,3.73359196460061e-19,1.76257608390194e-18
"p0252",1039.06196612638,-2.35161434335969,0.132133847137129,-17.7972139183927,7.42731248420391e-71,9.36937205999165e-70
"p0253",910.103196222614,1.07526556059741,0.119666499585514,8.98551862318851,2.57516894804222e-19,1.22699226347894e-18
"p0254",703.424792079794,-1.88653020008904,0.157117085198154,-12.007161396291,3.25838362610382e-33,2.25885243269089e-32
"p0257",428.921426142806,3.58902160675208,0.192786398327969,18.6165706599613,2.35842097866327e-77,3.26991881636285e-76
"p0258",156.235097689382,1.3609664746043,0.276527864514465,4.92162508466883,8.58285175676313e-07,2.20517677022679e-06
"p0262",374.727325787459,1.76605149562988,0.210313764776673,8.39722258552692,4.57162958017128e-17,2.01021083539531e-16
"p0266",651.060854499352,1.21793007556477,0.145073298463245,8.39527389579099,4.64809443195284e-17,2.03801063554855e-16
"p0268",361.401943878076,1.27865059344764,0.189089942630552,6.76212904641838,1.35978500105141e-11,4.59936069586399e-11
"p0269",388.339937713178,2.48476098669106,0.184559128852841,13.4632245076985,2.57432057350773e-41,2.08519966454126e-40
"p0274",872.663461096229,-3.5986915506332,0.176182084581285,-20.4259789477794,9.82690587441421e-93,1.82212146273777e-91
"p0275",554.959378531138,1.42116140881156,0.14579072283745,9.74795502177519,1.88221504521451e-22,9.72056696169509e-22
"p0277",358.673348631717,-1.08858537389962,0.18495379778907,-5.88571517272163,3.96336368331988e-09,1.19835298794289e-08
"p0281",421.908745931431,-2.04232365593133,0.189028533652277,-10.8043141237514,3.28402043507035e-27,1.92171385915333e-26
"p0291",391.155708192763,-1.04997630765479,0.18596329400506,-5.64614814591432,1.64082468211507e-08,4.81913966750972e-08
"p0300",2030.39083331858,4.24319612201725,0.113747557293501,37.3036241215148,1.43344810382619e-304,1.00276210535841e-302
"p0302",256.768336593647,1.51961472051844,0.222265540585805,6.83693350086268,8.09062731935348e-12,2.79181063777691e-11
"p0303",860.152754300258,-2.03883320421239,0.13767653549566,-14.8088648285071,1.28390268315183e-49,1.18318935890459e-48
"p0308",505.532684731107,-1.02793254651064,0.168111135189638,-6.11460118540676,9.67987351108491e-10,3.00349301079832e-09
"p0310",1898.75562901714,4.73279906136994,0.116403118688384,40.6586963880222,0,0
"p0311",664.460060459362,2.63672141615407,0.138496534825662,19.0381760776409,8.23456516360254e-81,1.25475205809746e-79
"p0312",7515.6455979122,6.17434494327937,0.0867447103815251,71.1783452399927,0,0
"p0313",1878.55682749696,1.12639845597607,0.0936507202547985,12.0276539562263,2.54283958173124e-33,1.77078285804723e-32
"p0315",548.104514934032,2.49863671387867,0.172203986366555,14.5097495510938,1.05103612695286e-47,9.34996878254596e-47
"p0318",494.355811325598,1.40123400044778,0.152209668288963,9.20594608870442,3.38674434668041e-20,1.63905646211986e-19
"p0323",954.624950935028,-2.24408399509841,0.139474669082607,-16.0895452189193,3.02047888863006e-58,3.20587379972528e-57
"p0324",691.998942248578,-1.86885594765097,0.15351084744544,-12.1740970019411,4.27094603640172e-34,3.01513116973498e-33
"p0325",372.838566380163,-1.15923604198934,0.185195826199675,-6.25951494576055,3.86176724964156e-10,1.2330414517009e-09
"p0328",339.062522317137,1.11554884709821,0.180779198822353,6.17078101001229,6.79534858381369e-10,2.12994734633183e-09
"p0333",442.355352904459,1.18476504627246,0.170719066747002,6.93985193832059,3.92511104154063e-12,1.38232171462953e-11
"p0335",726.55564438171,-2.51455481122308,0.154838798717569,-16.2398238170893,2.63680353552641e-59,2.87804300792563e-58
"p0338",653.364213028855,-2.30894859705962,0.158272152455514,-14.5884703103953,3.32571213606457e-48,2.99314092245811e-47
"p0342",680.058116186043,-1.32660504343506,0.152258119209218,-8.71286897752998,2.96279028763022e-18,1.36518989600686e-17
"p0347",798.286206858967,-3.26030455955474,0.168568399692636,-19.3411372801753,2.42077039360362e-83,3.92164803763786e-82
"p0349",211.92725696569,-1.65209296412928,0.247126991930901,-6.68519837198206,2.30612042942878e-11,7.69874043577200e-11
"p0351",216.964537941036,1.28458248267367,0.257794600765638,4.98296891734162,6.26160121326994e-07,1.63332275715634e-06
"p0356",1397.28706286584,2.91047160790032,0.106441660070783,27.3433503946189,1.29557169651542e-164,4.98471210234309e-163
"p0360",951.060172281685,1.49070153244496,0.117265943078341,12.7121438101519,5.06272047550922e-37,3.91534010643653e-36
"p0361",558.772048781997,-1.4471047117642,0.156795022020855,-9.22927713592673,2.72464397789791e-20,1.33118320063012e-19
"p0365",1419.89695567534,-2.95101166427415,0.126953007692043,-23.2449133574887,1.60144706896151e-119,3.85097974864338e-118
"p0370",7742.97274433593,-2.53290864612977,0.0753527214179619,-33.6140301035762,1.04643598492988e-247,5.96468511410032e-246
"p0371",1144.95535464505,-1.60015694446859,0.120440382682673,-13.2858839271921,2.79537767403431e-40,2.21757022697876e-39
"p0372",282.917968258986,1.66921886219806,0.194562701042333,8.57933639518537,9.5422034856315e-18,4.30658391917504e-17
"p0375",428.968547456611,-1.55605746085408,0.176393653139008,-8.82150481700056,1.12931663880595e-18,5.21927419556262e-18
"p0379",1216.46585814329,-3.46901695286972,0.143268738552135,-24.2133558788009,1.60927114628046e-129,4.34503209495725e-128
"p0382",818.330210068737,-1.94692778782721,0.141323614496772,-13.7763797986619,3.5356268085001e-43,3.00625947971362e-42
"p0383",1182.72597835699,-1.76095025204706,0.123061071282468,-14.3095638100295,1.90705688170796e-46,1.67712030911346e-45
"p0385",3317.785630565,4.31119978864275,0.0893807584473853,48.2340927010658,0,0
"p0388",265.266189461111,-1.31424601341943,0.218132362378261,-6.02499326138692,1.691166697907e-09,5.23683208868987e-09
"p0390",1791.25721831683,-1.65740235037596,0.103533607900704,-16.0083511429982,1.11731717867111e-57,1.16976267889445e-56
"p0395",596.112095490779,-1.05234572153084,0.149950807093261,-7.01793969589201,2.25163679852536e-12,8.09642297413674e-12
"p0396",254.219806792352,-1.56459559097136,0.24182354732698,-6.46998858575091,9.80103206594414e-11,3.18896159608626e-10
"p0401",2051.99789898809,-1.95035924145629,0.0994812349785301,-19.6052978421228,1.39334177719669e-85,2.35643186275352e-84
"p0402",196.511346651418,1.87850468179643,0.264843274843597,7.09289175987489,1.31338182150298e-12,4.77847428674488e-12
"p0403",440.146972176382,3.2372339668948,0.181720506347,17.8143569593253,5.46826823876956e-71,6.95509489212096e-70
"p0405",1085.80420205375,-1.87784847453304,0.124767179006491,-15.0508209730008,3.40976399630606e-51,3.23927579649076e-50
"p0407",199.545205925173,1.21220698919689,0.234252605351997,5.17478551572729,2.28172942613993e-07,6.13912864830307e-07
"p0408",587.654300489621,-2.01618312090817,0.169388131740605,-11.9027413561399,1.14522258240386e-32,7.73025243122607e-32
"p0409",924.549569959322,-2.76118622160487,0.147411371977572,-18.7311615417634,2.75831746434681e-78,3.96733698843901e-77
"p0413",716.696504096956,-2.98717915890136,0.165722049819664,-18.025236606426,1.23482680460524e-72,1.61050716295548e-71
"p0414",1599.96337603009,-3.07651732338884,0.120604091752556,-25.5092284074485,1.55727701209353e-143,5.0992538757701e-142
"p0415",1230.02004311725,-1.11491456363743,0.112533630490753,-9.907389984446,3.86613838517929e-23,2.01013073472666e-22
"p0416",2449.90094016916,-1.43515558915121,0.0976157490865527,-14.7020906214498,6.24999160977579e-49,5.69156040677215e-48
"p0421",4123.32310839642,6.39461038204632,0.1067773993223,59.887302206571,0,0
"p0424",446.871763997055,2.93518365694415,0.168190740610856,17.4515175228065,3.35207477452682e-68,4.03034615468498e-67
"p0425",3158.10988888049,-2.15949225299023,0.08881014748214,-24.3158277991208,1.33338158131961e-130,3.87183821443561e-129
"p0430",344.627362740857,-1.58734250001512,0.199124853746757,-7.97159405341668,1.56640613184903e-15,6.56866222592821e-15
"p0434",1006.31986875635,1.96019512029492,0.130675535652646,15.0004751119244,7.28956510353322e-51,6.79917617838644e-50
"p0436",254.00106438798,1.14619221765976,0.203313194881329,5.63756926021833,1.72467247392121e-08,5.04614246647288e-08
"p0438",468.660319807781,2.36861121317651,0.167192901984763,14.1669364252818,1.46764818428758e-45,1.27610765854157e-44
"p0440",545.799132649619,1.57907845558239,0.15170775129439,10.4086867158038,2.26322191494553e-25,1.24396375967899e-24
"p0441",1491.43063980062,4.24452788388592,0.11707660564107,36.254278646399,8.50826939718578e-288,5.69314200098648e-286
"p0443",4062.28868374957,2.27494362993408,0.0856502772994656,26.560843720097,1.92483051475591e-155,7.0531289576413e-154
"p0445",536.162584966182,1.84881096444131,0.16074372412782,11.5016058914448,1.29483620296414e-30,8.3378783111373e-30
"p0448",657.127391195734,-2.14617630342894,0.166269861827373,-12.9077890595541,4.06814671820494e-38,3.17811055802914e-37
"p0449",661.211584152635,1.37760927010453,0.149383211235405,9.22198189951634,2.91658700801088e-20,1.41597079032452e-19
"p0453",422.61058814266,1.31852129179808,0.165628965758812,7.96069265878347,1.71078848988788e-15,7.15462903787348e-15
"p0455",755.659195910158,1.87932132174621,0.13737051145725,13.680674999387,1.32457365763107e-42,1.12006530719462e-41
"p0456",323.331065943897,1.15120969210371,0.184966591910148,6.22387902709988,4.85011104749389e-10,1.53903523754497e-09
"p0457",177.837359877715,1.22674445204898,0.241525341631947,5.07915419458707,3.79118919394179e-07,1.0042409930252e-06
"p0462",2554.93700098419,-4.0409758947208,0.119555516766005,-33.7999952158613,1.97251529198329e-250,1.16757732090857e-248
"p0465",806.072202476435,-2.41776938680627,0.153358749286696,-15.7654479972732,5.37895549463196e-56,5.41059640930626e-55
"p0469",2323.90878567013,-2.16754808589258,0.107213801343557,-20.2170621573884,6.92883884766341e-91,1.25452741018282e-89
"p0478",305.348499821843,-1.30243000097853,0.201409221260048,-6.46658575426848,1.00241951428507e-10,3.25469120777369e-10
"p0480",369.112553775895,1.13665372027707,0.174824163782683,6.50169688035801,7.94190065265228e-11,2.58953074246438e-10
"p0482",478.385107205327,1.32750061472347,0.155911351824601,8.51445772990859,1.67371660398939e-17,7.48793562075486e-17
"p0483",620.735235173577,2.891060351362,0.145421748184206,19.880522600374,6.00055868370122e-88,1.03762469822654e-86
"p0484",1622.3852440121,-1.82443593268566,0.10825903460368,-16.8525050991323,1.00563135654122e-63,1.15497511769921e-62
"p0487",199.924822106832,1.66437717871504,0.236507326513982,7.03731763090494,1.95975776727314e-12,7.0633892361437e-12
"p0489",433.1339975806,1.37956616502803,0.175042530760622,7.88131980858207,3.23941012496271e-15,1.33658235450874e-14
"p0491",2241.04299714582,-3.50645939162199,0.113798325427949,-30.8129260991814,1.75894784593067e-208,8.45943979652279e-207
"p0492",747.889941687781,1.62118962544035,0.132433049882839,12.2415788723025,1.86371473815057e-34,1.34030700094099e-33
"p0493",3657.31101012351,3.89632681918988,0.0857980976657593,45.4127413683304,0,0
"p0496",743.683527272829,-1.57193270317087,0.143340619493285,-10.9664148845437,5.54267439219653e-28,3.29350420447508e-27
"p0498",556.425272944142,-1.15414300291665,0.161499977454707,-7.14639730052178,8.90849818240367e-13,3.2643282625522e-12
"p0503",356.093717186413,1.16157666060818,0.186586575214747,6.22540319029543,4.8031916914045e-10,1.52729587046932e-09
"p0504",848.692603334401,3.93677022376808,0.148461990755939,26.517024348945,6.1681798846413e-155,2.20763461452627e-153
"p0510",1570.1472324953,-1.32451932082765,0.105413259989465,-12.565016212951,3.2880762783098e-36,2.45648028753339e-35
"p0511",1318.84115131853,-1.00966262794103,0.122385934859451,-8.24982567727685,1.58625744646213e-16,6.85744441040794e-16
"p0512",8609.99118312734,4.33807996618028,0.0820216275808009,52.8894645733135,0,0
"p0516",322.925455178895,2.05747248966783,0.186523362286618,11.0306422983425,2.71916055199993e-28,1.62832221382408e-27
"p0518",1312.54830604013,2.89215034339346,0.113742890672139,25.4270867067202,1.26562602153538e-142,4.05791343154781e-141
"p0519",479.932041592546,-1.84572841900709,0.175964926318177,-10.4891835982682,9.68616911556245e-26,5.38159359886304e-25
"p0521",719.051972049972,-1.36838216344157,0.144569942390441,-9.46519131719631,2.93024153504914e-21,1.4500455699166e-20
"p0526",455.332086199998,-1.5498569003666,0.174604955954208,-8.87636259748012,6.90823816875511e-19,3.23154362970034e-18
"p0528",7930.42155783153,4.12473862637252,0.0852796971170707,48.3671819414431,0,0
"p0529",752.945995249573,3.4974195633746,0.152043381612371,23.002774118055,4.37261000508205e-117,1.01961315118504e-115
"p0533",687.790139104132,-1.42806657428269,0.14234307455705,-10.0325679962064,1.09627620491477e-23,5.7978318878482e-23
"p0536",250.120858611663,-1.01445172372139,0.220574515274201,-4.59913386848115,4.24251106704181e-06,1.02984614072198e-05
"p0537",382.36281407727,1.64971509676561,0.180222909856477,9.15374797843058,5.49917651928064e-20,2.65305099159025e-19
"p0540",296.58898099464,1.04352357698485,0.213423662452927,4.88944648869481,1.01119905442544e-06,2.57228982605084e-06
"p0547",1853.73453707457,-1.15817674581184,0.10726149742504,-10.7976932414283,3.52959626328458e-27,2.05759418530112e-26
"p0548",1110.93387889749,2.07384737215826,0.133272083260865,15.5610036356897,1.3398137475562e-54,1.33030539192839e-53
"p0549",389.094323152501,1.71727275833677,0.173305354239046,9.9089423167393,3.80654433056728e-23,1.98585482194679e-22
"p0550",4929.91016931686,5.53901347931364,0.0900573010049814,61.5054350674717,0,0
"p0553",582.165785947996,1.08416807313116,0.147733499646787,7.33867454384599,2.15719455346433e-13,8.11716972562738e-13
"p0554",272.392335984444,-1.18013066857707,0.217361008042573,-5.42935772705803,5.65572186412339e-08,1.58257380888835e-07
"p0555",227.561640025646,1.7188799947639,0.230819886236643,7.44684534244007,9.5598576584751e-14,3.65985595432666e-13
"p0558",283.597466247885,1.3436585207616,0.194673697963462,6.90210611303942,5.12371375192474e-12,1.77999897612013e-11
"p0562",961.01071307116,-1.24328265591226,0.124951992550385,-9.9500826720384,2.51973801978031e-23,1.31900571851765e-22
"p0563",612.319703274133,-1.42884033982357,0.159681978643274,-8.94803754289372,3.61857980007517e-19,1.71353671148175e-18
"p0564",2286.97441956578,3.81942995808584,0.102317242972844,37.3292892489251,5.49725840149559e-305,4.02870508566748e-303
"p0565",415.601361667924,1.11800742670097,0.181707078534046,6.15280062681482,7.61264823044363e-10,2.38127350135218e-09
"p0567",268.085286936454,-1.7448256035052,0.220815557888187,-7.90173310337451,2.75051881266669e-15,1.1379162507242e-14
"p0568",257.820051389621,1.11623937006606,0.203498971338487,5.48523347673036,4.12923682358912e-08,1.16817931461464e-07
"p0569",2891.94979289244,-2.06481340928785,0.092950906357458,-22.2140212527597,2.51399637257927e-109,5.527200596285e-108
"p0574",310.821163840757,1.33640549095077,0.189878223512945,7.03822411135871,1.94705352218834e-12,7.03407364001846e-12
"p0578",1215.54658153316,-4.09342966836402,0.161347171990113,-25.3703217594348,5.3631477245304e-142,1.68446619348006e-140
"p0582",1252.64750995376,2.3005552894273,0.109457555966459,21.0177841914565,4.51002000147997e-98,8.89861638753547e-97
"p0589",812.001788460102,-1.79782014629652,0.143674246691309,-12.5131691148464,6.32494973356422e-36,4.65746298562456e-35
"p0591",731.814302412505,-1.02770660603679,0.146945635790074,-6.9937878761161,2.67562011605394e-12,9.55401243296291e-12
"p0598",1067.91838757056,3.90864235399171,0.141406136221362,27.641249937506,3.5556625513571e-168,1.4031191452663e-166
"p0603",557.066449069044,2.27393215983508,0.151335349436445,15.0257832575333,4.97695535888393e-51,4.67044774226974e-50
"p0604",344.290652624423,2.25222863169188,0.203890310692261,11.046275931627,2.28498177668362e-28,1.37366677902972e-27
"p0614",293.820449536393,2.34665481010081,0.204811531857867,11.457630284848,2.15325808544229e-30,1.37504738319323e-29
"p0618",639.426162989783,1.07702127734949,0.135676463203332,7.93815855691497,2.05204915073039e-15,8.55854645792431e-15
"p0620",518.949030625382,-1.10041691931133,0.182840389908663,-6.01845642454077,1.76088100802936e-09,5.44175877782566e-09
"p0624",410.540507743319,1.2340497382175,0.179705500505109,6.86706714457198,6.55352293581524e-12,2.27159274734677e-11
"p0629",367.919161729768,-1.50034183550418,0.193657977459535,-7.74737945312724,9.38083166206861e-15,3.78926507294583e-14
"p0632",398.148868135085,1.30890957182307,0.173369899640283,7.54980867231775,4.3589811817428e-14,1.71134490783219e-13
