"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"p1425",713.321889515979,-0.713752969587003,0.137760770796191,-5.18110464584259,2.2057569459839e-07,5.95554375415654e-07
"p1426",315.004931221261,-0.55301117462617,0.191893066935419,-2.8818715728395,0.00395320823608399,0.00680535511782245
"p1427",146.367261172124,-0.0971057981620075,0.286363258322247,-0.339100060290324,0.734534353019665,0.778009889399356
"p1428",328.528325286594,0.550894181880714,0.196429850465991,2.80453393704585,0.00503893826528498,0.00852189669260834
"p1429",185.24570425776,-0.0116591903706511,0.241885844862009,-0.0482012098612155,0.961555885980359,0.970161447158666
"p1430",172.858321951643,-0.126759950847771,0.247805829425895,-0.511529333839491,0.608980453491609,0.663734452341765
"p1431",1577.74838392412,-3.16417492843198,0.126641847145242,-24.9852240768652,8.84949374803511e-138,2.65807823808063e-136
"p1432",850.214012550469,-2.23433474557506,0.141364496662209,-15.8054872215476,2.85176993299056e-56,2.88741705715294e-55
"p1433",149.340284490818,0.569262807809512,0.277593626868215,2.05070560960596,0.0402956243593665,0.05894958734702
"p1434",144.362343925309,0.963725041453908,0.273430606812442,3.52456900377275,0.000424172321621213,0.000836924619198778
"p1435",276.693086801648,-1.32732083799258,0.2264172899404,-5.86227685324724,4.56562951447929e-09,1.37236402788743e-08
"p1436",114.004274535644,0.391304245803164,0.300146612532286,1.30371035175708,0.192332358576371,0.243821663796569
"p1437",206.761610943026,-0.491477841477939,0.230219244466264,-2.13482518638862,0.0327752921656771,0.0485011294644011
"p1438",293.378628811994,-0.235046528112057,0.201771824044999,-1.16491254031404,0.244054396846759,0.301929032754953
"p1439",741.536611966791,-1.50426387346227,0.141813910804618,-10.6073083023198,2.75573653938018e-26,1.54783888106062e-25
"p1440",869.422336640054,3.34527809364738,0.13814517538427,24.2156708284745,1.5213996205038e-129,4.18113217134883e-128
"p1441",152.228191875393,0.553919416216626,0.264351489616299,2.09538980476573,0.0361363550865958,0.0532189956729865
"p1442",201.542941698747,1.07148764844306,0.226641649802211,4.72767317647985,2.27107345043663e-06,5.6192637302604e-06
"p1443",208.586048940295,1.04764951799325,0.239224470175987,4.37935766864708,1.19029633557795e-05,2.79713062136834e-05
"p1444",147.913638340703,0.666049320014746,0.260179356520614,2.5599622080777,0.0104683546458753,0.0167124458506246
"p1445",165.033064654982,-0.552682973112095,0.255771060170984,-2.16085030395004,0.0307069048025576,0.0457482347445655
"p1446",273.995503792647,0.303691816872477,0.199289938340446,1.52386929014791,0.127541366265577,0.169212209209244
"p1447",310.965457187989,-0.163949788389301,0.190859064469348,-0.859009703548194,0.390335162478672,0.456131978021774
"p1448",241.433421956661,-0.880485425167382,0.221246428454831,-3.97965938395765,6.90140781177261e-05,0.000147722762480084
"p1449",195.389963911292,0.717501358000884,0.230696565385063,3.11015188632427,0.00186991163557139,0.00336978220977093
"p1450",606.882045205225,3.47874102314549,0.150827030167834,23.0644402351123,1.05369153175103e-117,2.49481733440745e-116
"p1451",129.304995669113,1.02246007059557,0.284635264244841,3.59217637107697,0.000327927777100435,0.000657136522080168
"p1452",162.045452579292,-0.188294328026103,0.265089734665825,-0.710304109902515,0.477515571734856,0.541160872533095
"p1453",2258.962766271,0.122942983421483,0.0954936127268392,1.28744719055884,0.197938465073356,0.250310022800242
"p1454",2083.30814362344,-0.468202862539005,0.0921982785187238,-5.07821696957088,3.80993461860545e-07,1.00747240172402e-06
"p1455",172.245168716562,0.504781388659076,0.24474514838923,2.06247760979637,0.0391622870885429,0.0575102670126599
"p1456",336.185345429297,-0.249837139971887,0.188361704752526,-1.32636907433031,0.184717477222319,0.235394442393449
"p1457",629.521829544721,0.508170221561602,0.137593395748906,3.69327480287615,0.000221384563168228,0.000451871144185547
"p1458",753.04825625702,-0.594360108678752,0.148964243297106,-3.98995151805198,6.60868021791449e-05,0.00014185158794101
"p1459",239.657104636618,0.0346559412837779,0.232836743811849,0.148842234762494,0.881678123287715,0.905809500493854
"p1460",196.182502710257,0.298977132473746,0.233673870337777,1.2794632623732,0.200733968623542,0.253636763310042
"p1461",327.426211244889,-0.220290615730978,0.185320240138712,-1.18870240814544,0.234556792662333,0.29064646047289
"p1462",2530.13336126164,-0.997808260654808,0.0926210791675468,-10.773014843088,4.61632597891564e-27,2.6809530873778e-26
"p1463",2424.68596670768,-0.232361065881076,0.0897151828161364,-2.58998598216403,0.00959798402031024,0.0154188908217719
"p1464",715.340849521701,-0.732490376476845,0.140313700782326,-5.22037671583608,1.78559540577438e-07,4.8466161013876e-07
"p1465",124.473149784118,0.223904213783883,0.299455862022679,0.747703558953628,0.454638984008351,0.519057415718733
"p1466",7043.66746622155,-0.555043988384555,0.0766419498625405,-7.2420389796977,4.4198876655872e-13,1.63855232789569e-12
"p1467",308.682629748622,-0.227024020353427,0.204783955859292,-1.10860257289597,0.267601667710367,0.327897266406254
"p1468",168.033318815503,-0.972987971259638,0.2692703669693,-3.61342386914253,0.000302180109006598,0.000608710978744966
"p1469",171.246172010056,-0.253611481933983,0.250894157254941,-1.01083056181448,0.312097532955528,0.375680822206376
"p1470",558.591191340127,0.173251649768023,0.150545061565001,1.15082918009382,0.249802517580176,0.308296771897266
"p1471",495.876611596918,2.04840328745895,0.15317582112808,13.3728892221583,8.70910686017294e-41,6.94472303513272e-40
"p1472",266.551958403928,0.11157844590223,0.214415880010285,0.520383312546058,0.602796438619821,0.658412859500287
"p1473",121.45316024054,0.61411793442788,0.306250861468582,2.00527741043067,0.0449333983993951,0.065115348527937
"p1474",713.735734452923,3.09665779858527,0.14915383290242,20.7615033306664,9.65002169621093e-96,1.85642292380858e-94
"p1475",456.099537607737,0.693077661073862,0.160784076322213,4.31061132997354,1.62803838497476e-05,3.74935691180379e-05
"p1476",358.416802713813,0.0102878869062468,0.177215887590395,0.0580528475529546,0.953706533210292,0.963946299900819
"p1477",682.011799663517,2.11278026681216,0.140570111421346,15.0300817538608,4.6642976361229e-51,4.40389819754181e-50
