"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"p0082",8216.922410613,-0.175288634291679,0.0396701565138543,-4.41865245050045,9.9318211242277e-06,1.43608764904373e-05
"p0083",5477.87740749947,0.551404133406712,0.0455104524190803,12.1159888354688,8.69095891143318e-34,3.7197304140934e-33
"p0084",8420.50878108068,0.35857516593443,0.0359293412467791,9.98000947113314,1.86448984151196e-23,5.89656393226934e-23
"p0085",2341.07877895199,-0.175204184341313,0.06618449424035,-2.64720893242844,0.00811591927202074,0.0100008064733922
"p0086",3528.00543759155,-0.260639513958309,0.0539892348407544,-4.82762007513324,1.38174377590158e-06,2.07261566385237e-06
"p0087",10231.2492820889,0.322419288257345,0.0338517633408122,9.52444589108393,1.65924722575186e-21,4.77684627324079e-21
"p0088",19523.062344803,0.361045128705674,0.026128260331618,13.8181847594641,1.97999998618654e-43,9.85395341962604e-43
"p0089",9169.84910500077,0.537534582270604,0.0368019765240072,14.6061335026381,2.56677422719454e-48,1.40843508876829e-47
"p0090",6396.10100447272,0.163903067858812,0.0427012129374115,3.8383703080999,0.000123853602225714,0.00017136640652782
"p0091",8820.41629416551,0.0120404115892578,0.035938310835606,0.335029980800565,0.737602470427883,0.756454929735944
"p0092",6186.97440990154,-0.110383594740625,0.042167763675041,-2.6177246578993,0.00885181985958938,0.0108451686065962
"p0093",11350.23997899,0.281030004743165,0.0332037601258567,8.46380059601499,2.58802170843342e-17,6.19966394333678e-17
"p0094",3031.5929033444,0.360204884849249,0.0598470326830303,6.01875930519418,1.7575898553258e-09,3.04965591113288e-09
"p0095",14282.8670422168,0.159219210519032,0.0281086588283403,5.66441862243889,1.47523852501026e-08,2.43471242430999e-08
"p0096",13736.7472089337,0.246966547391924,0.0289059368566997,8.54380014099708,1.29878584657954e-17,3.13466358460174e-17
"p0097",13334.5823115088,-0.13601341415848,0.0299894475970173,-4.53537577571146,5.7501014715295e-06,8.40903222032333e-06
"p0098",16912.8517112815,-0.0178174872368215,0.027965548984892,-0.637122741500522,0.524044896465357,0.551535776279933
"p0099",2416.85683821336,0.478686945342403,0.0673810652952475,7.10417597651378,1.21042545851708e-12,2.39843563076533e-12
"p0100",4141.14358948286,0.468998934777548,0.0504879036600544,9.28933270700672,1.55258626858941e-20,4.31498001919654e-20
"p0101",6605.74429782388,0.38494063643965,0.0412374188132344,9.3347412985051,1.01238178642459e-20,2.8258656821069e-20
"p0102",8531.81800785734,0.123068455293166,0.0355344730085896,3.4633538891492,0.000533486243000543,0.000704728740753804
"p0103",6278.6170177849,0.162336309039124,0.0419153750285463,3.87295375333192,0.000107524236739281,0.00014974091103388
"p0104",4861.88995752144,0.626734776142703,0.0497410621554001,12.5999475882656,2.11284862784865e-36,9.22754298693082e-36
"p0105",16358.2512873466,-0.0570114107855495,0.0272058116746999,-2.09556000266544,0.0361212404589781,0.0423945820377769
"p0106",16288.6325243576,0.148162331272098,0.02758919356289,5.37030308386359,7.86044224240638e-08,1.24602565916664e-07
"p0107",19130.9071486131,-0.491709434933745,0.0272847963622002,-18.0213708911879,1.32421107180009e-72,1.04955988653785e-71
"p0108",22229.1987492751,-0.155836810041204,0.0235091654490035,-6.62876827249559,3.38499480421312e-11,6.33576286969335e-11
"p0109",6288.97760811621,0.201385015929688,0.0427194253632176,4.71413213584763,2.4274310996848e-06,3.61580224129383e-06
"p0110",8082.1234076711,0.31181205210347,0.03770776094554,8.26917441621126,1.34889811043101e-16,3.13765430035039e-16
"p0111",7820.17626404154,0.427805495302987,0.0371956155423517,11.5015033106759,1.29637619550519e-30,5.04408192432929e-30
"p0112",8625.98398277089,0.125339706319668,0.036176241350292,3.46469676343687,0.000530829658355506,0.000704117026165774
"p0113",7847.12283789863,0.0704858275709405,0.0371341549720287,1.89814007142573,0.0576776327323968,0.0667189913769346
"p0114",6234.65892767841,0.40925028692896,0.041267434959083,9.91702748995026,3.51055370817534e-23,1.08354590415797e-22
"p0115",11979.1558109292,-0.125935757878289,0.030381978581269,-4.14508085908304,3.39693819906863e-05,4.84629849733791e-05
"p0116",10515.0397966032,-0.292347736484716,0.0339131623356971,-8.6204799655911,6.66740490955025e-18,1.64002833407328e-17
"p0117",4566.69731998706,0.190247219181822,0.0485401881855804,3.91937539373483,8.87787457485561e-05,0.000124717625318541
"p0118",5133.22442182012,0.0823214678570055,0.0454734776339598,1.81031828090332,0.0702464437227617,0.0805325301250232
"p0119",13261.5014299986,0.101290822657227,0.0290525223906943,3.48647257870014,0.000489435557444745,0.000651903792281175
"p0120",7868.92129924254,-0.378379359527225,0.0397804205505119,-9.51169832522938,1.87574800771627e-21,5.37602777211539e-21
"p0121",2936.84556386334,0.523382986128688,0.0611856230145966,8.55401907084984,1.18875255238778e-17,2.90182181989717e-17
"p0122",4271.47072088684,0.0524649599302639,0.0526681355463981,0.996142342727222,0.319180988996545,0.343815763315071
"p0123",7208.07326244442,0.386533826639358,0.0391417325893828,9.87523548572313,5.33076029198437e-23,1.6219659277033e-22
"p0124",6659.63433394167,0.339833467404195,0.0404220414840416,8.40713271590598,4.20155562107183e-17,9.9903655878819e-17
"p0125",8217.21699579,0.0280539682966449,0.0366216875402389,0.766047939921392,0.443647777756113,0.473126035414327
"p0126",4226.62239197558,0.327794849916055,0.0520794486872526,6.29413056740536,3.09127549615955e-10,5.59041934798432e-10
"p0127",2449.88846403626,-0.509228670646777,0.0652731416959344,-7.80150391747567,6.11737077334691e-15,1.33130577508092e-14
"p0128",7100.37170521998,0.140842953093723,0.0387009441368779,3.63926400853654,0.000273418374990276,0.000372684918776555
"p0129",6991.25587450638,-0.625876723290518,0.039256794643154,-15.9431438297437,3.17947560834467e-57,2.01784747475579e-56
"p0130",4684.60445516286,-0.0802924790227315,0.0479127948182447,-1.67580453879424,0.0937764848165645,0.106368380304301
"p0131",193764.832251784,-0.536334227746001,0.0150503556592773,-35.6359836197887,3.88474916467823e-278,1.31263629669654e-276
"p0132",22331.962999581,-0.341102945331504,0.0241416273601395,-14.129244074685,2.50822210368691e-45,1.29861176658629e-44
"p0133",81440.5176362623,-0.250752897170971,0.0157284561500064,-15.9426262043442,3.20592589447182e-57,2.01784747475579e-56
"p0134",7775.19994087488,0.278329956155198,0.0396340829448851,7.02249012654694,2.17948410633491e-12,4.25297506464138e-12
